Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-05-03 00:00:00-04:00,1.575740984235519,1.641094438553642,1.575740984235519,1.6338328123092651,2008533,0.0,0.0
1995-05-04 00:00:00-04:00,1.6410941820571938,1.8008463888210484,1.6410941820571938,1.7354929447174072,8756267,0.0,0.0
1995-05-05 00:00:00-04:00,1.73549285295074,1.7935846688732797,1.73549285295074,1.7572777271270752,2449067,0.0,0.0
1995-05-08 00:00:00-04:00,1.7500164836049115,1.808108312181501,1.742754857297678,1.7863240242004395,1575467,0.0,0.0
1995-05-09 00:00:00-04:00,1.7863237295427623,1.7863237295427623,1.7209702854391211,1.7354929447174072,2669867,0.0,0.0
1995-05-10 00:00:00-04:00,1.713708964505235,1.713708964505235,1.6701403879966117,1.6774014234542847,4389333,0.0,0.0
1995-05-11 00:00:00-04:00,1.6919246482479038,1.6919246482479038,1.641094446182251,1.641094446182251,973867,0.0,0.0
1995-05-12 00:00:00-04:00,1.6410941820571938,1.7718004793239346,1.6410941820571938,1.7354929447174072,2487467,0.0,0.0
1995-05-15 00:00:00-04:00,1.757278109912145,1.8008466858742673,1.742754857297678,1.7863240242004395,1851733,0.0,0.0
1995-05-16 00:00:00-04:00,1.779062397893206,1.793585059567034,1.7718007715859727,1.7863240242004395,696533,0.0,0.0
1995-05-17 00:00:00-04:00,1.8662001731854823,1.9896454587908992,1.8444158848258938,1.9678605794906616,7186133,0.0,0.0
1995-05-18 00:00:00-04:00,2.0332139653552175,2.084044166753941,1.9823837639564943,2.0259523391723633,3654400,0.0,0.0
1995-05-19 00:00:00-04:00,1.9533375589360604,2.0041677527563397,1.9533375589360604,1.9605991840362549,2304000,0.0,0.0
1995-05-22 00:00:00-04:00,1.9751220564308942,1.9896453081984824,1.9025075704147665,1.9315534830093384,789333,0.0,0.0
1995-05-23 00:00:00-04:00,1.9388150417093095,2.0041685104370117,1.8952464565180174,2.0041685104370117,3474133,0.0,0.0
1995-05-24 00:00:00-04:00,2.0477370140913376,2.113089870416369,2.0404753886305884,2.0622596740722656,6852267,0.0,0.0
1995-05-25 00:00:00-04:00,2.098568143827747,2.1058297725182924,1.996907114982605,1.996907114982605,2332800,0.0,0.0
1995-05-26 00:00:00-04:00,2.004168015240455,2.0186912673429416,1.9823837280273438,1.9823837280273438,661333,0.0,0.0
1995-05-30 00:00:00-04:00,1.996906462412663,2.0259523767420857,1.8952460577300028,1.9070459604263306,1842133,0.0,0.0
1995-05-31 00:00:00-04:00,1.8734614849090578,1.9025073948228373,1.822630699354531,1.8734614849090576,2929067,0.0,0.0
1995-06-01 00:00:00-04:00,1.880722968984867,1.8988766670227053,1.858938679074634,1.898876667022705,379733,0.0,0.0
1995-06-02 00:00:00-04:00,1.8662000319364005,1.9460761438363223,1.851676780168812,1.9315534830093384,1778133,0.0,0.0
1995-06-05 00:00:00-04:00,1.9388146549969782,1.9605995341882174,1.931553619540545,1.9533379077911377,998400,0.0,0.0
1995-06-06 00:00:00-04:00,1.931553217630125,1.9460758764618173,1.9097683429718018,1.9097683429718018,632533,0.0,0.0
1995-06-07 00:00:00-04:00,1.9388146300120055,1.9533378826190078,1.9097687157386396,1.924291968345642,727467,0.0,0.0
1995-06-08 00:00:00-04:00,1.94607614673047,1.9605993985196566,1.9388145208358765,1.9388145208358765,326400,0.0,0.0
1995-06-09 00:00:00-04:00,1.9605991840362549,1.9823834683962973,1.9388143087356717,1.9605991840362549,230400,0.0,0.0
1995-06-12 00:00:00-04:00,1.9605995341882174,1.9678605696446507,1.9533379077911377,1.9533379077911377,200533,0.0,0.0
1995-06-13 00:00:00-04:00,1.9751218432961029,1.9823834683962973,1.9533375589360604,1.9605991840362549,370133,0.0,0.0
1995-06-14 00:00:00-04:00,1.9533377697201164,1.9533377697201164,1.9315534830093386,1.9315534830093384,679467,0.0,0.0
1995-06-15 00:00:00-04:00,1.9315534858818884,1.9823836852628314,1.9170302340927017,1.9388145208358765,1202133,0.0,0.0
1995-06-16 00:00:00-04:00,1.9605993985196566,1.9605993985196566,1.9388145208358765,1.9388145208358765,228267,0.0,0.0
1995-06-19 00:00:00-04:00,1.9388143087356717,1.9678602181959084,1.9388143087356717,1.9605991840362549,2421333,0.0,0.0
1995-06-20 00:00:00-04:00,1.9605995439978983,1.975122205924074,1.946076291131073,1.9678605794906616,5568000,0.0,0.0
1995-06-21 00:00:00-04:00,1.98964544883589,1.98964544883589,1.9533379077911377,1.9533379077911377,2055467,0.0,0.0
1995-06-22 00:00:00-04:00,1.9460762563155065,1.9678605442853712,1.9170303420421408,1.924291968345642,694400,0.0,0.0
1995-06-23 00:00:00-04:00,1.9170303420421408,1.9388146300120055,1.880722801465274,1.924291968345642,2817067,0.0,0.0
1995-06-26 00:00:00-04:00,1.9533380428164955,2.0041682492284214,1.9388147890184098,1.975122332572937,2220800,0.0,0.0
1995-06-27 00:00:00-04:00,1.9751220593682381,1.9896453111574248,1.9315534858818884,1.9388145208358765,984533,0.0,0.0
1995-06-28 00:00:00-04:00,1.9170299678579097,1.9242915927440174,1.9025073090262175,1.9097683429718018,466133,0.0,0.0
1995-06-29 00:00:00-04:00,1.9242919508794352,2.06225989469047,1.9242919508794352,2.040475606918335,1145600,0.0,0.0
1995-06-30 00:00:00-04:00,2.0332140154131855,2.1566592997984326,2.0332140154131855,2.0840442180633545,2346667,0.0,0.0
1995-07-03 00:00:00-04:00,2.149397373199463,2.149397373199463,2.127613088098122,2.149397373199463,276267,0.0,0.0
1995-07-05 00:00:00-04:00,2.236535437399497,2.2801046050269544,2.22201277548411,2.2437970638275146,2864000,0.0,0.0
1995-07-06 00:00:00-04:00,2.3018888933703585,2.352719096485185,2.207489522628075,2.2437970638275146,1438933,0.0,0.0
1995-07-07 00:00:00-04:00,2.280104890070355,2.3381967268754504,2.280104890070355,2.301889181137085,966400,0.0,0.0
1995-07-10 00:00:00-04:00,2.32367315410096,2.359980694868948,2.32367315410096,2.3527190685272217,633600,0.0,0.0
1995-07-11 00:00:00-04:00,2.3454576488268715,2.3454576488268715,2.3055195129721,2.3091506958007812,1653333,0.0,0.0
1995-07-12 00:00:00-04:00,2.3164113622253963,2.4398566374506068,2.3164113622253963,2.4253339767456055,3673600,0.0,0.0
1995-07-13 00:00:00-04:00,2.461641096954914,2.9045914391623295,2.461641096954914,2.7956695556640625,13308800,0.0,0.0
1995-07-14 00:00:00-04:00,2.592347778852865,2.730315556727879,2.5052100483189963,2.6940078735351562,8209067,0.0,0.0
1995-07-17 00:00:00-04:00,2.6867476568898807,2.737578012376196,2.6867476568898807,2.7085320949554443,5881600,0.0,0.0
1995-07-18 00:00:00-04:00,2.730316044568396,2.7448392977226006,2.6141323830974,2.621394157409668,3415467,0.0,0.0
1995-07-19 00:00:00-04:00,2.5342560741179683,2.599609375,2.2946270087468936,2.599609375,3053867,0.0,0.0
1995-07-20 00:00:00-04:00,2.5850856574540284,2.8319761561642576,2.56330152322662,2.817452907562256,2365867,0.0,0.0
1995-07-21 00:00:00-04:00,2.7738850774869417,2.969944996634714,2.6867473356434877,2.8828072547912598,1792000,0.0,0.0
1995-07-24 00:00:00-04:00,2.8755456193286926,3.0425593371022006,2.8755456193286926,2.9844675064086914,1042133,0.0,0.0
1995-07-25 00:00:00-04:00,3.0570824211971135,3.151481631730246,3.0062520770638885,3.1296966075897217,6579200,0.0,0.0
1995-07-26 00:00:00-04:00,3.107913394769033,3.1660052339235945,3.107913394769033,3.1369593143463135,3315200,0.0,0.0
1995-07-27 00:00:00-04:00,3.1369587719444225,3.2894501188287095,3.0207751137242584,3.231358289718628,3241600,0.0,0.0
1995-07-28 00:00:00-04:00,3.173265244088195,3.274925315117232,3.1151734372485067,3.2458794116973877,2165333,0.0,0.0
1995-07-31 00:00:00-04:00,3.3911108980204996,3.420156818307359,3.2313589273835315,3.253143072128296,2494933,0.0,0.0
1995-08-01 00:00:00-04:00,3.2821883929016185,3.2821883929016185,3.0570828472658604,3.060713291168213,1324800,0.0,0.0
1995-08-02 00:00:00-04:00,3.122436099003975,3.122436099003975,2.940899133682251,2.940899133682251,1192533,0.0,0.0
1995-08-03 00:00:00-04:00,2.9263755560163505,2.9554214701750268,2.868283727698997,2.8755455017089844,1789867,0.0,0.0
1995-08-04 00:00:00-04:00,2.8900685919335607,2.9336371652541624,2.701269865036011,2.7012698650360107,3746133,0.0,0.0
1995-08-07 00:00:00-04:00,2.7303155234602143,2.86102241313869,2.7303155234602143,2.8029305934906006,2017067,0.0,0.0
1995-08-08 00:00:00-04:00,2.933637197444837,2.93908330610346,2.8029308851081938,2.861022710800171,1454933,0.0,0.0
1995-08-09 00:00:00-04:00,2.8755450725804383,2.8755450725804383,2.8029305934906006,2.8029305934906006,571733,0.0,0.0
1995-08-10 00:00:00-04:00,2.8265302403195163,2.8265302403195163,2.7157932829729496,2.7230541706085205,320000,0.0,0.0
1995-08-11 00:00:00-04:00,2.77388449713984,2.8610222207524973,2.766623020172119,2.766623020172119,800000,0.0,0.0
1995-08-14 00:00:00-04:00,2.788407738990535,2.8828072547912598,2.7666235989999874,2.8828072547912598,2217600,0.0,0.0
1995-08-15 00:00:00-04:00,2.904591415867661,2.9191146684173175,2.8319769259412877,2.8755455017089844,2008533,0.0,0.0
1995-08-16 00:00:00-04:00,2.984466366255508,3.100649983256996,2.9336363292875745,3.0498199462890625,1257600,0.0,0.0
1995-08-17 00:00:00-04:00,3.035298735138241,3.0933905713041336,3.035298735138241,3.0425596237182617,1553067,0.0,0.0
1995-08-18 00:00:00-04:00,3.078865956199346,3.078865956199346,3.035297393798828,3.035297393798828,48000,0.0,0.0
1995-08-21 00:00:00-04:00,3.020774883355908,3.0280366569111976,2.7811458110809326,2.7811458110809326,635733,0.0,0.0
1995-08-22 00:00:00-04:00,2.7884077243999017,2.831976890563965,2.708531756931677,2.831976890563965,1515733,0.0,0.0
1995-08-23 00:00:00-04:00,2.8682837068767184,2.94816056117385,2.817453652938353,2.8828072547912598,1265067,0.0,0.0
1995-08-24 00:00:00-04:00,2.882807239706671,2.882807239706671,2.8002076268794585,2.831976890563965,296533,0.0,0.0
1995-08-25 00:00:00-04:00,2.882806163541157,2.882806163541157,2.8319758333736593,2.846498489379883,1763200,0.0,0.0
1995-08-28 00:00:00-04:00,2.831976503314645,2.890068322962735,2.8029305934906006,2.8029305934906006,1109333,0.0,0.0
1995-08-29 00:00:00-04:00,2.7956695258452013,2.8392378060272923,2.6431781814453448,2.730315923690796,2538667,0.0,0.0
1995-08-30 00:00:00-04:00,2.75936170635946,2.8029308708775442,2.708531654607352,2.7157931327819824,983467,0.0,0.0
1995-08-31 00:00:00-04:00,2.7303161406239056,2.7666238315812666,2.7157934778994384,2.7375779151916504,668800,0.0,0.0
1995-09-01 00:00:00-04:00,2.7738843436372007,2.839237041789664,2.7738843436372007,2.817452907562256,336000,0.0,0.0
1995-09-05 00:00:00-04:00,2.831977226834451,2.9989912509918213,2.831977226834451,2.9989912509918213,726400,0.0,0.0
1995-09-06 00:00:00-04:00,3.028036483406516,3.057082394082163,2.9626828889160266,3.0062520503997803,1463467,0.0,0.0
1995-09-07 00:00:00-04:00,3.0062527303030113,3.042559535918262,2.977206813058251,2.9989912509918213,619733,0.0,0.0
1995-09-08 00:00:00-04:00,2.9772061228684885,3.028036466263092,2.962682872142606,2.9917287826538086,52267,0.0,0.0
1995-09-11 00:00:00-04:00,2.9626837968826294,3.195051153500875,2.9626837968826294,3.1369593143463135,803200,0.0,0.0
1995-09-12 00:00:00-04:00,3.180526810885954,3.245879504508856,3.02077404203869,3.0498199462890625,516267,0.0,0.0
1995-09-13 00:00:00-04:00,3.0425594817915136,3.0861289478242577,3.013513565063477,3.0135135650634766,872533,0.0,0.0
1995-09-14 00:00:00-04:00,3.013512920066929,3.013512920066929,2.955421099044525,2.9917287826538086,233600,0.0,0.0
1995-09-15 00:00:00-04:00,2.948160449338136,2.948160449338136,2.824715319742685,2.861022710800171,850133,0.0,0.0
1995-09-18 00:00:00-04:00,2.824715657253244,2.890068968965445,2.759362050070703,2.810192108154297,1450667,0.0,0.0
1995-09-19 00:00:00-04:00,2.8101917723790812,2.882807145434662,2.8101917723790812,2.861022710800171,6583467,0.0,0.0
1995-09-20 00:00:00-04:00,2.9336375874645455,2.948160841288675,2.890069007873535,2.890069007873535,544000,0.0,0.0
1995-09-21 00:00:00-04:00,2.8682842803289264,2.911853750902071,2.846500135983104,2.853761911392212,1288533,0.0,0.0
1995-09-22 00:00:00-04:00,2.846499428370195,2.863745438937489,2.5633020766301966,2.570563554763794,821333,0.0,0.0
1995-09-25 00:00:00-04:00,2.657701253890991,2.7157930781187662,2.635916228864981,2.657701253890991,770133,0.0,0.0
1995-09-26 00:00:00-04:00,2.75936174000042,2.75936174000042,2.6722240008425118,2.675854444503784,1126400,0.0,0.0
1995-09-27 00:00:00-04:00,2.6431778278250797,2.6794855110402076,2.2220124254550977,2.4834256172180176,2564267,0.0,0.0
1995-09-28 00:00:00-04:00,2.490686475779367,2.599609228727918,2.490686475779367,2.5487782955169678,1329067,0.0,0.0
1995-09-29 00:00:00-04:00,2.6722237079296445,2.7303155276672455,2.5487782955169678,2.5487782955169678,1210667,0.0,0.0
1995-10-02 00:00:00-04:00,2.5705639486683776,2.599609865653666,2.2801047788154927,2.3091506958007812,667733,0.0,0.0
1995-10-03 00:00:00-04:00,2.3164115277592336,2.3826728155144647,2.3164115277592336,2.3527190685272217,3581867,0.0,0.0
1995-10-04 00:00:00-04:00,2.3381963892419573,2.3817649650841535,2.330934762954712,2.330934762954712,197333,0.0,0.0
1995-10-05 00:00:00-04:00,2.359980790530729,2.374503452862215,2.3091505859595296,2.3236732482910156,330667,0.0,0.0
1995-10-06 00:00:00-04:00,2.367241859436035,2.432594710941352,2.367241859436035,2.367241859436035,1910400,0.0,0.0
1995-10-09 00:00:00-04:00,2.367241556994758,2.367241556994758,2.316410779953003,2.316410779953003,166400,0.0,0.0
1995-10-10 00:00:00-04:00,2.323673085064347,2.323673085064347,2.149397603684521,2.2728428840637207,727467,0.0,0.0
1995-10-11 00:00:00-04:00,2.316411075900087,2.4616406197016683,2.316411075900087,2.367241859436035,662400,0.0,0.0
1995-10-12 00:00:00-04:00,2.4253337799516386,2.468902349472046,2.4253337799516386,2.468902349472046,416000,0.0,0.0
1995-10-13 00:00:00-04:00,2.4834259339757065,2.4906868215102373,2.439856767654419,2.439856767654419,2384000,0.0,0.0
1995-10-16 00:00:00-04:00,2.483425402734132,2.483425402734132,2.3817644303583405,2.396287679672241,3205333,0.0,0.0
1995-10-17 00:00:00-04:00,2.512471556132875,2.606870174407959,2.468902394870757,2.606870174407959,1091200,0.0,0.0
1995-10-18 00:00:00-04:00,2.7884076332148946,2.890068623646159,2.7811458595330927,2.861022710800171,3970133,0.0,0.0
1995-10-19 00:00:00-04:00,2.810191197660021,2.8537606489591187,2.635915756225586,2.635915756225586,1509333,0.0,0.0
1995-10-20 00:00:00-04:00,2.6431778261940106,2.7375773297426456,2.62865516657531,2.6940078735351562,1716267,0.0,0.0
1995-10-23 00:00:00-04:00,2.694008401940456,2.8247156143188477,2.694008401940456,2.8247156143188477,1760000,0.0,0.0
1995-10-24 00:00:00-04:00,2.8464997432702672,3.020775237756202,2.831977080866774,2.919114828109741,1275733,0.0,0.0
1995-10-25 00:00:00-04:00,2.948160449338136,2.948160449338136,2.83923768522507,2.861022710800171,524800,0.0,0.0
1995-10-26 00:00:00-04:00,2.81745395809412,2.81745395809412,2.7448394608300832,2.788408041000366,416000,0.0,0.0
1995-10-27 00:00:00-04:00,2.7303155949241233,2.7956691892090784,2.7303155949241233,2.759361505508423,425600,0.0,0.0
1995-10-30 00:00:00-05:00,2.7884074037265267,2.8392374515533443,2.773884743969065,2.8392374515533447,761600,0.0,0.0
1995-10-31 00:00:00-05:00,2.846499566886171,2.8828072547912598,2.817453652938353,2.8828072547912598,1734400,0.0,0.0
1995-11-01 00:00:00-05:00,2.882807296752651,2.882807296752651,2.810191919885503,2.868283748626709,377600,0.0,0.0
1995-11-02 00:00:00-05:00,2.8174525864270272,2.8610217363265154,2.810190815218609,2.846498489379883,1960533,0.0,0.0
1995-11-03 00:00:00-05:00,2.8319767979541823,2.8973295109170465,2.8101917723790812,2.861022710800171,1222400,0.0,0.0
1995-11-06 00:00:00-05:00,2.846499566886171,2.8828072547912598,2.846499566886171,2.8828072547912598,2392533,0.0,0.0
1995-11-07 00:00:00-05:00,2.781145829015699,2.8174535151450866,2.701269865036011,2.7012698650360107,601600,0.0,0.0
1995-11-08 00:00:00-05:00,2.781145829015699,2.781145829015699,2.701269865036011,2.7012698650360107,204800,0.0,0.0
1995-11-09 00:00:00-05:00,2.788407155605029,2.831976312881612,2.766623020172119,2.766623020172119,483200,0.0,0.0
1995-11-10 00:00:00-05:00,2.773884756270854,2.8029306668551532,2.759361505508423,2.759361505508423,54400,0.0,0.0
1995-11-13 00:00:00-05:00,2.723054270256128,2.723054270256128,2.621394157409668,2.621394157409668,395733,0.0,0.0
1995-11-14 00:00:00-05:00,2.526995159306403,2.563302856490967,2.4979492379350647,2.534256935119629,1362133,0.0,0.0
1995-11-15 00:00:00-05:00,2.5415175877849703,2.556040248270759,2.5124716758728027,2.5124716758728027,90667,0.0,0.0
1995-11-16 00:00:00-05:00,2.5269944422325916,2.6722240078781425,2.5269944422325916,2.628655433654785,369067,0.0,0.0
1995-11-17 00:00:00-05:00,2.6141323100079545,2.7012700536748864,2.6141323100079545,2.6431782245635986,938667,0.0,0.0
1995-11-20 00:00:00-05:00,2.650440286151459,2.715793600990171,2.534256615327082,2.573286771774292,947200,0.0,0.0
1995-11-21 00:00:00-05:00,2.5342561139241826,2.5923479378428964,2.4253339440765944,2.4906866550445557,566400,0.0,0.0
1995-11-22 00:00:00-05:00,2.5052097033043568,2.5052097033043568,2.4761636493914514,2.497947931289673,152533,0.0,0.0
1995-11-24 00:00:00-05:00,2.5052098793517303,2.5260863304138184,2.5052098793517303,2.5260863304138184,155733,0.0,0.0
1995-11-27 00:00:00-05:00,2.5778245197810508,2.5778245197810508,2.5052103271934643,2.526994466781616,1492267,0.0,0.0
1995-11-28 00:00:00-05:00,2.497948428504691,2.497948428504691,2.468902516545334,2.4906866550445557,278400,0.0,0.0
1995-11-29 00:00:00-05:00,2.526994466781616,2.5923480674273134,2.526994466781616,2.526994466781616,790400,0.0,0.0
1995-11-30 00:00:00-05:00,2.563302080359876,2.563302080359876,2.4398566564388013,2.4471182823181152,368000,0.0,0.0
1995-12-01 00:00:00-05:00,2.458010611577482,2.468902681555067,2.439856767654419,2.439856767654419,935467,0.0,0.0
1995-12-04 00:00:00-05:00,2.3981029736045443,2.3981029736045443,2.2220125744406114,2.280104398727417,2710400,0.0,0.0
1995-12-05 00:00:00-05:00,2.3527188496234888,2.3844881110416303,2.323672937899742,2.3745031356811523,2044800,0.0,0.0
1995-12-06 00:00:00-05:00,2.4834258417269863,2.570563580192133,2.323673025737246,2.338196277618408,3972267,0.0,0.0
1995-12-07 00:00:00-05:00,2.323673050124924,2.323673050124924,2.1784434844921163,2.2365353107452393,774400,0.0,0.0
1995-12-08 00:00:00-05:00,2.280104398727417,2.3381962230142226,2.2655811471854177,2.280104398727417,1805867,0.0,0.0
1995-12-11 00:00:00-05:00,2.3164116216549395,2.3309348749270913,2.26558141708374,2.3236732482910156,2171733,0.0,0.0
1995-12-12 00:00:00-05:00,2.3454576488268715,2.3454576488268715,2.2801047788154927,2.3091506958007812,883200,0.0,0.0
1995-12-13 00:00:00-05:00,2.316411816669098,2.349996011678025,2.2655816078186035,2.2655816078186035,1012267,0.0,0.0
1995-12-14 00:00:00-05:00,2.28010440171404,2.309150313895489,2.258319524372506,2.287365436553955,54400,0.0,0.0
1995-12-15 00:00:00-05:00,2.309150780362396,2.309150780362396,2.2074897717206907,2.2655816078186035,2972800,0.0,0.0
1995-12-18 00:00:00-05:00,2.2801045251282654,2.2801045251282654,1.9896453875922209,2.018691301345825,1444267,0.0,0.0
1995-12-19 00:00:00-05:00,1.9896453901393487,2.040475591538072,1.9823837639564943,2.0259523391723633,4523733,0.0,0.0
1995-12-20 00:00:00-05:00,2.0913059382436856,2.0913059382436856,2.025952479938403,2.0477373600006104,2246400,0.0,0.0
1995-12-21 00:00:00-05:00,2.033214430878128,2.047737686569068,1.9896458456868358,2.0041685104370117,1768533,0.0,0.0
1995-12-22 00:00:00-05:00,2.030490615467017,2.084044166753941,1.9969064253815743,2.0259523391723633,1208533,0.0,0.0
1995-12-26 00:00:00-05:00,1.996907114982605,2.0477379248755923,1.996907114982605,1.996907114982605,606933,0.0,0.0
1995-12-27 00:00:00-05:00,2.0332139025560894,2.0332139025560894,1.9896453286859073,2.007798433303833,658133,0.0,0.0
1995-12-28 00:00:00-05:00,1.9841991059100346,2.004168471293663,1.9170307116721994,1.9460766315460205,1264000,0.0,0.0
1995-12-29 00:00:00-05:00,1.9315534830093386,1.9605993956039105,1.9315534830093386,1.9315534830093384,224000,0.0,0.0
1996-01-02 00:00:00-05:00,1.9606001534115423,1.996907114982605,1.9460768960304509,1.996907114982605,3060267,0.0,0.0
1996-01-03 00:00:00-05:00,2.0767831471656493,2.0840441824626055,1.9896454051364745,2.040475606918335,12903467,0.0,0.0
1996-01-04 00:00:00-05:00,2.1058290540939137,2.2002278311026013,2.1058290540939137,2.1711819171905518,3607467,0.0,0.0
1996-01-05 00:00:00-05:00,2.3236726149837468,2.4398562457329342,2.3018883319534003,2.396287679672241,3552000,0.0,0.0
1996-01-08 00:00:00-05:00,2.6141322861160896,2.6141322861160896,2.4761643409729004,2.4761643409729004,1383467,0.0,0.0
1996-01-09 00:00:00-05:00,2.4979483266420006,2.5124715774997375,2.2946269512176514,2.2946269512176514,2754133,0.0,0.0
1996-01-10 00:00:00-05:00,2.309150389031951,2.309150389031951,2.1857051105089105,2.2365353107452393,1164800,0.0,0.0
1996-01-11 00:00:00-05:00,2.392656498005951,2.4180719627025877,2.359980147327994,2.396287679672241,1862400,0.0,0.0
1996-01-12 00:00:00-05:00,2.4253341061744105,2.468902681555067,2.367242278373115,2.439856767654419,800000,0.0,0.0
1996-01-15 00:00:00-05:00,2.4761639852418624,2.49794827009476,2.359980344772339,2.359980344772339,780800,0.0,0.0
1996-01-16 00:00:00-05:00,2.439856584794729,2.439856584794729,2.345457223957405,2.3745031356811523,992000,0.0,0.0
1996-01-17 00:00:00-05:00,2.3381959928410505,2.468902289149273,2.2946268334446183,2.4108104705810547,552533,0.0,0.0
1996-01-18 00:00:00-05:00,2.4253342969300653,2.4253342969300653,2.3454575842154046,2.381765127182007,1171200,0.0,0.0
1996-01-19 00:00:00-05:00,2.418072802177531,2.5560407638549805,2.3817652572285044,2.5560407638549805,1019733,0.0,0.0
1996-01-22 00:00:00-05:00,2.5124723516876593,2.5124723516876593,2.4217034093412995,2.454380512237549,738133,0.0,0.0
1996-01-23 00:00:00-05:00,2.4580111044679933,2.497949096354757,2.454380512237549,2.454380512237549,825600,0.0,0.0
1996-01-24 00:00:00-05:00,2.4906867795472016,2.5342562406047473,2.4906867795472016,2.526994466781616,756267,0.0,0.0
1996-01-25 00:00:00-05:00,2.548778324218192,2.67222373802096,2.4834256172180176,2.4834256172180176,1483733,0.0,0.0
1996-01-26 00:00:00-05:00,2.5560400684544424,2.585085978323243,2.5197323856481675,2.5487782955169678,846933,0.0,0.0
